name,sentiment,rating
Epic Burger,positive,4
Epic Burger,negative,3
Epic Burger,negative,2
Epic Burger,positive,4
Epic Burger,positive,2
Epic Burger,positive,4
Epic Burger,negative,4
Epic Burger,positive,3
Epic Burger,positive,5
Epic Burger,positive,5
Epic Burger,negative,3
Epic Burger,positive,2
Epic Burger,positive,4
Epic Burger,positive,4
Epic Burger,positive,4
Epic Burger,negative,1
Epic Burger,positive,4
Epic Burger,positive,4
Epic Burger,positive,2
Epic Burger,negative,2
Epic Burger,positive,3
Epic Burger,positive,4
Epic Burger,positive,3
Epic Burger,positive,5
Epic Burger,positive,3
Epic Burger,negative,3
Epic Burger,positive,3
Epic Burger,positive,4
Epic Burger,positive,4
Epic Burger,positive,4
Epic Burger,positive,3
Epic Burger,negative,2
Epic Burger,positive,4
Epic Burger,positive,4
Epic Burger,positive,4
Epic Burger,positive,4
Epic Burger,positive,4
Epic Burger,positive,5
Epic Burger,positive,4
Epic Burger,positive,3
Epic Burger,negative,3
Epic Burger,positive,4
Epic Burger,positive,3
Epic Burger,positive,3
Epic Burger,positive,4
Epic Burger,positive,5
Spa Anjou,positive,4
Spa Anjou,negative,4
Spa Anjou,negative,2
Smile Dental Center of Chicago PC,positive,3
Ara On,positive,3
Ara On,negative,4
Ara On,positive,5
Ara On,negative,4
Ara On,positive,2
Ara On,positive,3
Ara On,positive,4
Ara On,negative,4
Ara On,positive,3
Ara On,positive,4
Ara On,positive,4
Ara On,positive,5
Ara On,positive,4
H.bloom,positive,1
"Henri Cartier-Bresson Exhibit, at the Art Institute of Chicago",positive,4
Steve's Segway Tours,positive,4
Steve's Segway Tours,negative,5
Steve's Segway Tours,negative,1
Steve's Segway Tours,positive,3
Steve's Segway Tours,positive,5
Steve's Segway Tours,negative,1
"Elizabeth A Davis, DC, LAc",positive,5
"Nicas Yiannias, DDS",positive,5
"Nicas Yiannias, DDS",positive,5
Chicago Remembers Vietnam Memorial,positive,5
"Joanie Tarsitano, DDS",positive,5
"Joanie Tarsitano, DDS",positive,5
System Parking,positive,1
System Parking,negative,1
Lauren Michael Hair Design Studio,positive,5
"Ganz Hall, Roosevelt University",negative,5
XSport Fitness,positive,4
XSport Fitness,positive,3
XSport Fitness,positive,2
XSport Fitness,positive,5
XSport Fitness,negative,2
XSport Fitness,positive,4
XSport Fitness,negative,3
XSport Fitness,negative,1
XSport Fitness,positive,4
XSport Fitness,positive,4
XSport Fitness,positive,5
XSport Fitness,positive,4
XSport Fitness,negative,2
XSport Fitness,negative,2
XSport Fitness,positive,3
XSport Fitness,negative,1
XSport Fitness,negative,4
XSport Fitness,negative,4
XSport Fitness,positive,3
XSport Fitness,negative,2
XSport Fitness,positive,5
XSport Fitness,positive,4
XSport Fitness,positive,4
XSport Fitness,negative,1
XSport Fitness,negative,2
XSport Fitness,positive,3
XSport Fitness,negative,2
XSport Fitness,positive,1
XSport Fitness,positive,5
XSport Fitness,positive,4
XSport Fitness,positive,4
XSport Fitness,positive,5
XSport Fitness,positive,2
XSport Fitness,positive,4
XSport Fitness,negative,4
XSport Fitness,positive,4
Lith Cafe,positive,3
Naf Naf Grill,positive,4
Naf Naf Grill,positive,5
Naf Naf Grill,negative,3
Naf Naf Grill,positive,5
Naf Naf Grill,positive,5
Ricobene's,positive,4
Ricobene's,negative,1
Ricobene's,positive,3
Ricobene's,negative,3
McCormick-Tribune Ice Skating Rink,positive,4
McCormick-Tribune Ice Skating Rink,positive,4
McCormick-Tribune Ice Skating Rink,positive,3
McCormick-Tribune Ice Skating Rink,positive,4
McCormick-Tribune Ice Skating Rink,positive,4
McCormick-Tribune Ice Skating Rink,positive,5
McCormick-Tribune Ice Skating Rink,positive,2
McCormick-Tribune Ice Skating Rink,positive,4
McCormick-Tribune Ice Skating Rink,negative,3
McCormick-Tribune Ice Skating Rink,negative,5
La Rosetta,positive,4
La Rosetta,positive,4
La Rosetta,positive,2
La Rosetta,negative,3
La Rosetta,positive,3
La Rosetta,positive,4
La Rosetta,positive,4
La Rosetta,positive,4
Motion Unlimited Dancewear,positive,4
Ken Krantz,positive,5
Ken Krantz,negative,4
American Cancer Society,positive,4
American Cancer Society,positive,5
Kensington Research & Recovery,positive,5
Fish Port,positive,3
U Haul,negative,1
Swissotel Chicago,positive,4
Swissotel Chicago,negative,2
Swissotel Chicago,positive,4
Swissotel Chicago,negative,3
Swissotel Chicago,positive,5
Swissotel Chicago,negative,3
Swissotel Chicago,positive,4
Swissotel Chicago,negative,4
Swissotel Chicago,positive,4
Swissotel Chicago,positive,4
Swissotel Chicago,negative,2
Swissotel Chicago,negative,2
Swissotel Chicago,negative,2
Swissotel Chicago,positive,2
Swissotel Chicago,positive,3
Swissotel Chicago,positive,5
Swissotel Chicago,positive,3
Swissotel Chicago,positive,3
Swissotel Chicago,positive,4
Swissotel Chicago,positive,5
Swissotel Chicago,positive,4
Swissotel Chicago,positive,4
Swissotel Chicago,positive,4
Swissotel Chicago,positive,3
Swissotel Chicago,positive,5
Swissotel Chicago,positive,4
Swissotel Chicago,positive,5
Swissotel Chicago,positive,2
Swissotel Chicago,positive,4
Ullman Julian B MD,positive,5
John Allan's,negative,5
John Allan's,positive,5
John Allan's,positive,5
John Allan's,positive,5
Lust,positive,5
Morningstar Inc,positive,5
Mama Falco Pizza,positive,4
Jos. A. Bank Clothiers,negative,3
Rudy's Bar & Grille,negative,4
Rudy's Bar & Grille,negative,4
Rudy's Bar & Grille,negative,2
Rudy's Bar & Grille,positive,3
Rudy's Bar & Grille,negative,2
Rudy's Bar & Grille,positive,3
Rudy's Bar & Grille,positive,4
Rudy's Bar & Grille,positive,5
Rudy's Bar & Grille,positive,5
Rudy's Bar & Grille,positive,5
Rudy's Bar & Grille,negative,2
Rudy's Bar & Grille,negative,4
Rudy's Bar & Grille,negative,1
Rudy's Bar & Grille,positive,5
Rudy's Bar & Grille,positive,4
Rudy's Bar & Grille,positive,4
Rudy's Bar & Grille,positive,3
Rudy's Bar & Grille,positive,1
Rudy's Bar & Grille,positive,4
Jewel-Osco,negative,1
Jewel-Osco,positive,2
Jewel-Osco,negative,2
Jewel-Osco,negative,2
Jewel-Osco,negative,1
Jewel-Osco,negative,2
Jewel-Osco,negative,3
Jewel-Osco,negative,1
Jewel-Osco,negative,3
Jewel-Osco,positive,2
Jewel-Osco,negative,3
Jewel-Osco,negative,3
Jewel-Osco,negative,3
Jewel-Osco,negative,1
Jewel-Osco,positive,3
Jewel-Osco,positive,3
Jewel-Osco,negative,1
Jewel-Osco,negative,2
Jewel-Osco,negative,2
Jewel-Osco,negative,1
Jewel-Osco,negative,2
Chase Plaza,positive,5
Freshii,positive,2
Freshii,negative,2
Freshii,negative,1
Freshii,negative,3
Freshii,positive,3
Freshii,positive,2
Freshii,positive,3
Freshii,negative,1
Freshii,positive,5
Freshii,positive,4
Freshii,negative,4
Freshii,positive,4
Freshii,positive,4
Freshii,negative,4
Freshii,positive,3
Freshii,negative,1
Freshii,positive,1
Freshii,negative,3
Freshii,negative,5
Freshii,positive,4
Freshii,positive,5
Freshii,negative,4
Freshii,negative,2
Freshii,negative,3
Freshii,positive,3
Freshii,positive,3
Caffe Baci,negative,2
Caffe Baci,positive,5
Caffe Baci,positive,3
Caffe Baci,negative,2
Caffe Baci,negative,1
Caffe Baci,positive,4
Michael Osborne,positive,5
The Roosevelt Collection,negative,3
Avenue the,positive,1
Howie's,negative,1
Howie's,negative,3
Howie's,negative,2
Department of Revenue,negative,1
Department of Revenue,negative,2
Department of Revenue,positive,2
Department of Revenue,negative,1
Department of Revenue,positive,1
Occupy Chicago,positive,5
Bank of America,negative,1
Bank of America,negative,1
Cr̻pe Bistro,positive,4
Cr̻pe Bistro,positive,3
Cr̻pe Bistro,negative,4
Cr̻pe Bistro,negative,4
Cr̻pe Bistro,positive,3
Cr̻pe Bistro,negative,2
Cr̻pe Bistro,negative,1
Cr̻pe Bistro,negative,3
Cr̻pe Bistro,positive,3
Cr̻pe Bistro,positive,3
Cr̻pe Bistro,positive,4
Cr̻pe Bistro,positive,4
Cr̻pe Bistro,negative,3
Cr̻pe Bistro,positive,3
Cr̻pe Bistro,positive,3
Cr̻pe Bistro,positive,5
Cr̻pe Bistro,positive,1
Cr̻pe Bistro,negative,2
Cr̻pe Bistro,negative,2
Cr̻pe Bistro,positive,3
Cr̻pe Bistro,negative,2
Cr̻pe Bistro,positive,5
Cr̻pe Bistro,negative,3
Cr̻pe Bistro,positive,3
Cr̻pe Bistro,positive,4
Cr̻pe Bistro,positive,2
Cr̻pe Bistro,negative,2
Cr̻pe Bistro,positive,4
Cr̻pe Bistro,positive,5
Cr̻pe Bistro,positive,4
Cr̻pe Bistro,positive,4
Cr̻pe Bistro,positive,4
Cr̻pe Bistro,positive,5
Cr̻pe Bistro,positive,5
Cr̻pe Bistro,positive,4
Cr̻pe Bistro,positive,5
Cr̻pe Bistro,positive,4
Cr̻pe Bistro,positive,4
Cr̻pe Bistro,positive,4
Cr̻pe Bistro,negative,3
Cr̻pe Bistro,positive,2
Cr̻pe Bistro,positive,4
Cr̻pe Bistro,positive,3
"McDermott R A Jr, MD",negative,5
"McDermott R A Jr, MD",positive,5
Dreamgirls Musical,positive,5
CMYE: Play & A Pint @ Goodman Theatre,positive,3
CMYE: Play & A Pint @ Goodman Theatre,positive,5
CMYE: Play & A Pint @ Goodman Theatre,positive,5
LifeStart Fitness Center,positive,4
Lot Polish Airlines,negative,4
Reckless Records,positive,5
Reckless Records,negative,5
Reckless Records,negative,3
Reckless Records,positive,1
Reckless Records,negative,1
Reckless Records,positive,4
Reckless Records,positive,4
Reckless Records,negative,3
Reckless Records,negative,4
Reckless Records,positive,4
Reckless Records,positive,5
Reckless Records,positive,4
Reckless Records,positive,5
Reckless Records,positive,4
Firestone Tire & Service Centers,negative,1
Firestone Tire & Service Centers,negative,4
Firestone Tire & Service Centers,negative,3
Firestone Tire & Service Centers,positive,1
Henry Hampton Florist,positive,5
Henry Hampton Florist,positive,5
Friends of Rod Blagojevich,positive,1
Friends of Rod Blagojevich,negative,1
City of Chicago Parking Meter Operations,negative,1
City of Chicago Parking Meter Operations,negative,1
City of Chicago Parking Meter Operations,negative,1
City of Chicago Parking Meter Operations,positive,1
City of Chicago Parking Meter Operations,positive,1
City of Chicago Parking Meter Operations,positive,1
City of Chicago Parking Meter Operations,positive,1
Hannah's Bretzel,negative,3
Hannah's Bretzel,negative,2
Hannah's Bretzel,positive,5
Hannah's Bretzel,negative,4
Hannah's Bretzel,positive,4
Hannah's Bretzel,negative,3
Hannah's Bretzel,negative,2
Hannah's Bretzel,positive,5
Hannah's Bretzel,negative,2
Hannah's Bretzel,positive,4
Hannah's Bretzel,positive,5
Hannah's Bretzel,positive,5
Hannah's Bretzel,negative,4
Hannah's Bretzel,negative,5
Hannah's Bretzel,negative,3
Hannah's Bretzel,positive,4
Hannah's Bretzel,positive,2
Hannah's Bretzel,negative,4
Hannah's Bretzel,positive,3
Hannah's Bretzel,negative,4
Hannah's Bretzel,positive,5
Hannah's Bretzel,positive,4
Hannah's Bretzel,positive,4
Hannah's Bretzel,negative,4
Hannah's Bretzel,positive,5
Hannah's Bretzel,positive,5
Hannah's Bretzel,positive,4
Hannah's Bretzel,positive,4
Hannah's Bretzel,positive,5
Hannah's Bretzel,positive,5
Hannah's Bretzel,negative,3
Hannah's Bretzel,positive,5
Hannah's Bretzel,positive,4
Hannah's Bretzel,positive,5
Hannah's Bretzel,positive,4
Hannah's Bretzel,positive,4
Hannah's Bretzel,positive,5
Hannah's Bretzel,positive,3
Hannah's Bretzel,negative,2
Hannah's Bretzel,positive,4
Hannah's Bretzel,positive,4
Hannah's Bretzel,positive,5
Hannah's Bretzel,positive,5
Hannah's Bretzel,positive,3
Hannah's Bretzel,positive,5
Hannah's Bretzel,negative,4
Hannah's Bretzel,negative,3
Hannah's Bretzel,positive,5
Hannah's Bretzel,positive,1
Cibo Matto,negative,4
Cibo Matto,negative,1
Cibo Matto,positive,4
Cibo Matto,positive,3
Cibo Matto,positive,2
Cibo Matto,positive,4
Cibo Matto,positive,4
Cibo Matto,positive,4
Cibo Matto,positive,3
Cibo Matto,positive,5
Cibo Matto,positive,4
Cibo Matto,positive,2
Cibo Matto,positive,5
Cibo Matto,negative,2
Cibo Matto,positive,4
Cibo Matto,negative,2
Cibo Matto,negative,1
Cibo Matto,negative,5
Cibo Matto,negative,5
Cibo Matto,positive,4
Cibo Matto,negative,2
Cibo Matto,negative,3
Cibo Matto,positive,5
Cibo Matto,positive,4
Cibo Matto,negative,1
Cibo Matto,positive,3
Cibo Matto,positive,4
Cibo Matto,positive,5
Cibo Matto,positive,5
Cibo Matto,positive,5
Cibo Matto,positive,3
Sbarro,positive,4
Fingerprinting AAA Services,negative,3
Pizano's Pizza,negative,1
Pizano's Pizza,positive,4
Pizano's Pizza,positive,5
Pizano's Pizza,negative,5
Pizano's Pizza,positive,4
Pizano's Pizza,positive,5
Pizano's Pizza,positive,1
Pizano's Pizza,negative,1
Pizano's Pizza,positive,3
Pizano's Pizza,negative,2
Pizano's Pizza,positive,5
Pizano's Pizza,negative,2
Pizano's Pizza,negative,2
Pizano's Pizza,positive,4
Pizano's Pizza,positive,4
Pizano's Pizza,positive,2
Pizano's Pizza,positive,3
Pizano's Pizza,positive,3
Pizano's Pizza,negative,5
Pizano's Pizza,positive,4
Pizano's Pizza,positive,3
Pizano's Pizza,positive,3
Pizano's Pizza,positive,2
Pizano's Pizza,positive,1
Pizano's Pizza,positive,3
Pizano's Pizza,positive,5
Pizano's Pizza,negative,3
Pizano's Pizza,negative,4
Pizano's Pizza,positive,4
Pizano's Pizza,negative,3
Pizano's Pizza,positive,2
Pizano's Pizza,negative,4
Pizano's Pizza,positive,4
Pizano's Pizza,positive,5
Pizano's Pizza,positive,3
Pizano's Pizza,negative,3
Pizano's Pizza,positive,4
Pizano's Pizza,positive,3
Pizano's Pizza,negative,2
Pizano's Pizza,positive,4
Pizano's Pizza,positive,2
Pizano's Pizza,negative,3
Pizano's Pizza,positive,5
Pizano's Pizza,positive,3
Pizano's Pizza,positive,3
Pizano's Pizza,positive,5
Pizano's Pizza,negative,5
Pizano's Pizza,negative,4
Pizano's Pizza,positive,4
Pizano's Pizza,positive,1
Pizano's Pizza,negative,3
Pizano's Pizza,positive,4
Pizano's Pizza,positive,4
Pizano's Pizza,positive,4
Pizano's Pizza,positive,5
Pizano's Pizza,positive,1
Pizano's Pizza,positive,4
Pizano's Pizza,negative,3
Pizano's Pizza,positive,4
Pizano's Pizza,positive,4
Pizano's Pizza,negative,5
Pizano's Pizza,positive,4
Pizano's Pizza,negative,4
Pizano's Pizza,positive,5
Pizano's Pizza,negative,2
Pizano's Pizza,positive,4
Pizano's Pizza,positive,5
Pizano's Pizza,positive,4
Pizano's Pizza,negative,4
Pizano's Pizza,positive,4
Pizano's Pizza,positive,5
Pizano's Pizza,negative,4
Pizano's Pizza,negative,2
Pizano's Pizza,positive,4
Pizano's Pizza,positive,5
Performers Music,positive,5
Performers Music,positive,5
Performers Music,negative,5
M Lounge,negative,4
M Lounge,positive,4
M Lounge,positive,3
M Lounge,positive,4
M Lounge,positive,5
M Lounge,positive,4
M Lounge,positive,4
M Lounge,positive,5
M Lounge,negative,3
M Lounge,positive,4
M Lounge,positive,5
M Lounge,positive,4
M Lounge,positive,4
M Lounge,positive,4
M Lounge,positive,4
M Lounge,negative,5
M Lounge,positive,4
M Lounge,positive,4
M Lounge,positive,5
M Lounge,positive,5
M Lounge,positive,2
M Lounge,positive,3
Subway,negative,1
Subway,negative,2
North Center Farmer's Market,negative,1
North Center Farmer's Market,positive,5
North Center Farmer's Market,negative,5
iPet Chicago,positive,5
Chicago Smiles,positive,5
Chicago Smiles,positive,5
Chicago Smiles,positive,5
Chicago Smiles,positive,5
Chicago Smiles,positive,5
Chicago Smiles,positive,5
Chicago Smiles,positive,5
Chicago Smiles,positive,5
Chicago Smiles,positive,5
Chicago Smiles,positive,5
Chicago Smiles,positive,5
Chicago Smiles,positive,5
Trademonster,positive,2
Quest Diagnostics Inc,positive,5
Hostelling International Chicago,positive,5
Hostelling International Chicago,positive,4
Hostelling International Chicago,positive,2
Hostelling International Chicago,positive,3
Hostelling International Chicago,negative,3
Hostelling International Chicago,positive,5
Township Cleaners,positive,5
At&t Authorized Dealer,positive,5
Roly Poly Sandwiches,positive,2
Roly Poly Sandwiches,positive,2
Roly Poly Sandwiches,positive,5
Roly Poly Sandwiches,positive,5
Roly Poly Sandwiches,positive,5
Roly Poly Sandwiches,positive,4
Roly Poly Sandwiches,negative,2
Roly Poly Sandwiches,positive,3
Roly Poly Sandwiches,positive,3
Roly Poly Sandwiches,positive,3
Roly Poly Sandwiches,negative,4
Roly Poly Sandwiches,negative,2
Roly Poly Sandwiches,positive,4
Roly Poly Sandwiches,positive,3
Roly Poly Sandwiches,positive,4
Roly Poly Sandwiches,negative,2
Roly Poly Sandwiches,positive,4
Roly Poly Sandwiches,negative,3
Roly Poly Sandwiches,positive,3
Roly Poly Sandwiches,negative,2
Roly Poly Sandwiches,positive,4
Roly Poly Sandwiches,negative,3
Roly Poly Sandwiches,positive,4
Roly Poly Sandwiches,negative,4
Jack Schwartz Importer,positive,3
Park Grill,positive,2
Park Grill,positive,4
Park Grill,positive,4
Park Grill,positive,2
Park Grill,negative,3
Park Grill,positive,3
Park Grill,positive,5
Park Grill,positive,2
Park Grill,positive,4
Park Grill,negative,2
Park Grill,negative,4
Park Grill,positive,4
Park Grill,positive,3
Park Grill,positive,3
Park Grill,positive,4
Park Grill,negative,3
Park Grill,positive,4
Park Grill,positive,3
Park Grill,positive,3
Park Grill,positive,4
Park Grill,positive,2
Park Grill,negative,1
Park Grill,positive,5
Park Grill,positive,4
Park Grill,positive,5
Park Grill,positive,4
Park Grill,positive,3
Park Grill,negative,2
Park Grill,negative,1
Park Grill,positive,4
Park Grill,positive,5
Park Grill,positive,4
Park Grill,positive,4
Park Grill,negative,2
Park Grill,negative,1
Park Grill,negative,2
Park Grill,positive,2
Park Grill,positive,1
Park Grill,positive,4
Park Grill,positive,3
Park Grill,negative,2
Park Grill,negative,3
Park Grill,negative,2
Park Grill,positive,4
Park Grill,positive,3
Park Grill,positive,4
Park Grill,positive,3
Park Grill,positive,3
Park Grill,negative,3
Park Grill,positive,2
Park Grill,positive,3
Park Grill,positive,3
Park Grill,positive,3
Park Grill,negative,2
Park Grill,positive,5
Park Grill,positive,4
Park Grill,positive,4
Park Grill,positive,3
Park Grill,positive,4
Park Grill,negative,2
Park Grill,positive,4
Park Grill,positive,4
Park Grill,negative,2
Park Grill,positive,3
Park Grill,positive,5
Park Grill,positive,4
Park Grill,positive,4
Park Grill,negative,3
Park Grill,positive,3
Park Grill,positive,3
Park Grill,positive,5
Park Grill,negative,1
Park Grill,positive,3
Park Grill,negative,3
Park Grill,positive,4
Park Grill,positive,4
Park Grill,positive,3
Park Grill,positive,4
Park Grill,positive,3
Park Grill,negative,1
Park Grill,positive,4
Maxim's Restaurant,positive,2
Maxim's Restaurant,negative,3
Maxim's Restaurant,positive,4
Maxim's Restaurant,positive,2
Maxim's Restaurant,negative,2
Maxim's Restaurant,positive,4
Maxim's Restaurant,negative,1
Maxim's Restaurant,positive,5
Maxim's Restaurant,negative,3
Maxim's Restaurant,positive,1
Maxim's Restaurant,positive,2
Maxim's Restaurant,negative,1
Johnny Rockets,negative,2
Johnny Rockets,positive,3
Johnny Rockets,negative,1
Johnny Rockets,negative,2
Johnny Rockets,positive,4
Johnny Rockets,negative,1
Johnny Rockets,positive,1
Johnny Rockets,positive,3
Johnny Rockets,negative,3
Johnny Rockets,negative,2
Johnny Rockets,positive,3
Johnny Rockets,positive,4
"Eric Construction, Inc.",positive,1
"Eric Construction, Inc.",positive,5
"Eric Construction, Inc.",positive,5
"Eric Construction, Inc.",negative,1
Harold Washington Library Center,positive,5
Harold Washington Library Center,positive,5
Harold Washington Library Center,positive,4
Harold Washington Library Center,negative,2
Harold Washington Library Center,negative,2
Harold Washington Library Center,positive,5
Harold Washington Library Center,positive,4
Harold Washington Library Center,positive,5
Harold Washington Library Center,positive,5
Harold Washington Library Center,positive,5
Harold Washington Library Center,positive,3
Harold Washington Library Center,positive,4
Harold Washington Library Center,positive,5
Harold Washington Library Center,positive,4
Harold Washington Library Center,positive,5
Harold Washington Library Center,positive,5
Harold Washington Library Center,positive,4
Harold Washington Library Center,positive,5
Harold Washington Library Center,negative,5
Harold Washington Library Center,negative,3
Harold Washington Library Center,positive,4
Harold Washington Library Center,positive,5
Harold Washington Library Center,positive,5
Harold Washington Library Center,positive,5
Harold Washington Library Center,positive,5
Harold Washington Library Center,negative,5
Harold Washington Library Center,positive,4
Harold Washington Library Center,positive,3
Harold Washington Library Center,positive,4
Harold Washington Library Center,positive,5
Harold Washington Library Center,negative,4
Harold Washington Library Center,positive,5
Harold Washington Library Center,negative,5
Harold Washington Library Center,positive,5
Harold Washington Library Center,positive,5
Harold Washington Library Center,negative,3
Harold Washington Library Center,negative,4
Harold Washington Library Center,positive,5
Harold Washington Library Center,positive,4
Harold Washington Library Center,positive,4
Harold Washington Library Center,positive,5
Harold Washington Library Center,positive,4
Harold Washington Library Center,positive,5
Harold Washington Library Center,positive,4
Harold Washington Library Center,positive,5
Harold Washington Library Center,positive,4
Harold Washington Library Center,positive,5
Harold Washington Library Center,positive,5
Harold Washington Library Center,positive,4
Harold Washington Library Center,positive,5
Harold Washington Library Center,negative,1
Harold Washington Library Center,positive,4
Harold Washington Library Center,positive,4
Harold Washington Library Center,negative,2
Harold Washington Library Center,positive,2
Chicago Wellness Center,positive,5
Ted Lauder - State Farm Insurance Agent,positive,5
Pedersen Room,positive,3
Pedersen Room,negative,4
Cupcake Counter,positive,4
Cupcake Counter,positive,4
Cupcake Counter,positive,2
Cupcake Counter,positive,5
Cupcake Counter,positive,4
Cupcake Counter,positive,4
Cupcake Counter,positive,2
Cupcake Counter,positive,2
Cupcake Counter,negative,3
Cupcake Counter,positive,2
Cupcake Counter,negative,2
Cupcake Counter,positive,4
Cupcake Counter,positive,3
Cupcake Counter,positive,4
Cupcake Counter,negative,1
Cupcake Counter,positive,4
Cupcake Counter,positive,4
Cupcake Counter,positive,3
Cupcake Counter,positive,5
Cupcake Counter,negative,3
Cupcake Counter,negative,3
Cupcake Counter,positive,4
Cupcake Counter,negative,3
Cupcake Counter,positive,5
Cupcake Counter,positive,5
Cupcake Counter,positive,5
Cupcake Counter,positive,4
Cupcake Counter,positive,3
Cupcake Counter,positive,4
Cupcake Counter,positive,4
Cupcake Counter,positive,5
Cupcake Counter,positive,2
Quincy Loop CTA,positive,5
Quincy Loop CTA,positive,5
FedEx Office Print & Ship Center,positive,2
Tokyo Lunch Boxes & Catering,positive,4
Tokyo Lunch Boxes & Catering,positive,3
Tokyo Lunch Boxes & Catering,positive,4
Tokyo Lunch Boxes & Catering,positive,4
Tokyo Lunch Boxes & Catering,positive,4
Tokyo Lunch Boxes & Catering,positive,2
Tokyo Lunch Boxes & Catering,positive,4
Tokyo Lunch Boxes & Catering,positive,4
Tokyo Lunch Boxes & Catering,positive,4
Tokyo Lunch Boxes & Catering,positive,4
Tokyo Lunch Boxes & Catering,positive,3
Tokyo Lunch Boxes & Catering,positive,4
Tokyo Lunch Boxes & Catering,negative,3
Tokyo Lunch Boxes & Catering,positive,3
Tokyo Lunch Boxes & Catering,positive,5
Tokyo Lunch Boxes & Catering,negative,2
Tokyo Lunch Boxes & Catering,positive,3
I Do Photo Booths,positive,5
Sears Roebuck and Co,negative,4
Sears Roebuck and Co,negative,3
Sears Roebuck and Co,negative,4
Sears Roebuck and Co,positive,4
Sears Roebuck and Co,negative,3
Sears Roebuck and Co,positive,5
Sears Roebuck and Co,positive,1
Sears Roebuck and Co,positive,3
Sears Roebuck and Co,negative,1
Sears Roebuck and Co,positive,3
Sears Roebuck and Co,negative,5
Sears Roebuck and Co,positive,4
Sears Roebuck and Co,positive,5
Sears Roebuck and Co,positive,3
Sears Roebuck and Co,negative,2
Sears Roebuck and Co,negative,3
Sears Roebuck and Co,positive,4
Union Station,negative,3
Union Station,positive,5
Union Station,negative,2
Union Station,positive,2
Union Station,positive,2
Union Station,positive,3
Union Station,positive,4
Union Station,negative,2
Union Station,negative,1
Union Station,negative,2
Union Station,negative,3
Union Station,positive,4
Union Station,negative,2
Union Station,negative,4
Union Station,positive,4
Union Station,negative,3
Union Station,positive,4
Union Station,positive,2
Union Station,positive,5
Union Station,positive,4
Union Station,positive,3
Union Station,positive,2
Union Station,negative,1
Union Station,positive,3
Union Station,negative,3
Union Station,positive,4
Union Station,positive,4
Union Station,positive,3
Union Station,negative,2
Union Station,negative,3
Union Station,positive,4
Union Station,negative,3
Union Station,negative,4
Union Station,positive,4
Union Station,positive,4
Union Station,positive,4
Union Station,positive,3
Union Station,positive,4
Union Station,negative,5
Union Station,positive,5
Union Station,positive,4
Union Station,positive,4
Burlington Coat Factory,positive,5
Crumbs Bake Shop,negative,3
Crumbs Bake Shop,positive,3
Crumbs Bake Shop,negative,2
Crumbs Bake Shop,positive,4
Crumbs Bake Shop,positive,4
Crumbs Bake Shop,positive,4
Crumbs Bake Shop,negative,2
Mayor Rahm Emanuel,negative,1
Mayor Rahm Emanuel,negative,2
Pret A Manger,positive,5
Mid-America Club,positive,4
Mid-America Club,positive,2
Mid-America Club,positive,5
Mid-America Club,negative,2
Mid-America Club,positive,2
Mid-America Club,positive,1
Mid-America Club,negative,1
Wabash Cleaners,positive,5
Wabash Cleaners,positive,5
Anchor Behavioral Centers,positive,5
Weather Mark Tavern,positive,4
Weather Mark Tavern,positive,4
Weather Mark Tavern,positive,4
Weather Mark Tavern,negative,3
Weather Mark Tavern,positive,5
Weather Mark Tavern,negative,3
Weather Mark Tavern,negative,3
Weather Mark Tavern,negative,2
Weather Mark Tavern,negative,3
Weather Mark Tavern,positive,4
Weather Mark Tavern,positive,3
Weather Mark Tavern,negative,2
Weather Mark Tavern,negative,1
Weather Mark Tavern,positive,5
Weather Mark Tavern,negative,4
Weather Mark Tavern,positive,3
Weather Mark Tavern,negative,1
Weather Mark Tavern,negative,3
Weather Mark Tavern,positive,5
Weather Mark Tavern,positive,3
Weather Mark Tavern,positive,5
Weather Mark Tavern,positive,1
Weather Mark Tavern,negative,4
Weather Mark Tavern,positive,3
Weather Mark Tavern,positive,2
Weather Mark Tavern,negative,3
Weather Mark Tavern,negative,3
Weather Mark Tavern,negative,3
Weather Mark Tavern,positive,3
Weather Mark Tavern,negative,4
Weather Mark Tavern,positive,3
Weather Mark Tavern,negative,2
Weather Mark Tavern,negative,3
Weather Mark Tavern,positive,3
Weather Mark Tavern,positive,4
Weather Mark Tavern,positive,3
Ehrlooms,positive,5
Charlotte Russe,positive,3
Charlotte Russe,positive,4
Charlotte Russe,positive,4
Charlotte Russe,positive,4
Charlotte Russe,positive,3
Charlotte Russe,positive,5
Charlotte Russe,negative,3
Charlotte Russe,negative,3
Books In The City,positive,3
Books In The City,positive,4
Gerson H Kaplan MD Sc,positive,1
Windy City Massage,positive,5
H & M,positive,4
H & M,positive,4
H & M,positive,4
H & M,positive,4
H & M,positive,4
H & M,positive,5
H & M,negative,1
H & M,negative,3
H & M,negative,4
H & M,negative,4
H & M,negative,1
H & M,positive,3
H & M,positive,3
H & M,negative,3
H & M,positive,4
H & M,positive,3
H & M,negative,5
H & M,positive,3
H & M,positive,4
H & M,positive,5
H & M,positive,5
H & M,positive,4
H & M,negative,2
H & M,positive,2
H & M,positive,4
H & M,negative,3
H & M,positive,5
H & M,negative,2
H & M,negative,2
H & M,positive,4
Sprint,positive,3
Sprint,negative,1
Sprint,negative,1
Sprint,negative,1
Sprint,negative,2
Sprint,positive,3
Sprint,negative,1
Sprint,positive,3
